intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
26000,1.290408842715193e-06,0.06220095693779904,1.290408842715193e-06,7.856308058293267e-05,89.76923076923077,5.0,202.1460453945094,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.06220095693779904,26000,0,133000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,0.645689110723234,0.9143031750939777,0.7799961429086059,0.9143031750939777,False,2334,2334,29708611
9000,4.4667998401679753e-07,0.05027932960893855,4.4667998401679753e-07,3.366027445712625e-07,1.1111111111111112,1.0,0.3142696805273545,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.05027932960893855,9000,1,124000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,0.6239663614862714,0.9080491119229055,0.7660077367045884,0.9080491119229055,False,10,2344,29708611
8000,3.9704887468159785e-07,0.0898876404494382,3.9704887468159785e-07,3.0294247011413626e-07,1.125,1.0,0.33071891388307384,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_016918265.1 Phage FAKO05_000032F, ASM1691826v1",ef309f32d8ad5a952ec836ed5df6e495,0.0898876404494382,8000,2,116000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,,,,,False,9,2353,29708611
13000,6.452044213575965e-07,0.02459016393442623,2.9778665601119837e-07,9.088274103424088e-07,4.5,1.0,6.576473218982953,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.05327868852459016,6000,3,110000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,0.6314119794128704,0.9097479413071686,0.7705799603600195,0.9097479413071686,False,27,2380,29708611
3000,1.4889332800559919e-07,0.0001257387149503332,1.4889332800559919e-07,2.019616467427575e-07,2.0,2.0,0.816496580927726,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003165.1 uncultured marine virus, ASM200316v1",ebbedbb39603c34982423f706f6a4527,0.0001257387149503332,3000,4,107000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,0.6022407925476103,0.7484734850705623,0.6753571388090863,0.7484734850705623,True,6,2386,29708611
3000,1.4889332800559919e-07,0.06818181818181818,1.4889332800559919e-07,1.0098082337137875e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001470135.1 Salmonella phage SEN34, ViralProj306294",08c95088455407bb93bfd34c80dcba4a,0.06818181818181818,3000,5,104000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,,,,,True,3,2389,29708611
6000,2.9778665601119837e-07,0.013157894736842105,1.4889332800559919e-07,1.1107890570851662e-06,11.0,9.0,9.092121131323903,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857745.1 uncultured human fecal virus, ASM185774v1",0fd2345f9f01f8c0fa5b9a2cf69b12c6,0.02631578947368421,3000,6,101000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,0.6158583214447575,0.8892814614480137,0.7525698914463856,0.8892814614480137,True,33,2422,29708611
3000,1.4889332800559919e-07,0.022058823529411766,1.4889332800559919e-07,2.5581808587415953e-06,25.333333333333332,4.0,30.879694874715902,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009671265.1 Listeria phage WIL-3, ASM967126v1",c3b35f0ce3a24e2010f23c3e76e5c3a7,0.022058823529411766,3000,7,98000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,0.6022407925476103,0.88423392336086,0.7432373579542352,0.88423392336086,True,76,2498,29708611
2000,9.926221867039946e-08,0.025974025974025976,9.926221867039946e-08,6.73205489142525e-08,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021090335.1 CrAss-like virus sp. strain=cr13_1, ASM2109033v1",172d4da21dfffb8c262c610ebb3df6f8,0.025974025974025976,2000,8,96000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,,,,,True,2,2500,29708611
2000,9.926221867039946e-08,0.044444444444444446,9.926221867039946e-08,1.0098082337137875e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003958845.1 Escherichia phage 500465-1, ASM395884v1",cc93fea524332b308deabfa4931f75af,0.044444444444444446,2000,9,94000,output_dir/fastp/PK2_2.fq.gz,PK2,782d7962,20148653000,31,DNA,1000,20148653,True,,,,,True,3,2503,29708611
