intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
104000,1.0267808130998276e-05,0.184070796460177,1.0267808130998276e-05,7.692213067817633e-06,2.326923076923077,2.0,1.607926924360321,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003814025.1 Barrevirus sp., ASM381402v1",3420cd27f67e11aeddda7b956d4e7e5b,0.184070796460177,104000,0,357000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6903668467715518,0.9468688626452797,0.8186178547084157,0.9468688626452797,False,242,242,31460387
26000,2.566952032749569e-06,0.06220095693779904,2.566952032749569e-06,0.00015200067310042943,183.92307692307693,4.5,525.5274217449714,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.06220095693779904,26000,1,331000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6601743358434073,0.9143031750939777,0.7872387554686926,0.9143031750939777,False,4782,5024,31460387
21000,2.0733074110669597e-06,0.05384615384615385,2.0733074110669597e-06,9.47222931491593e-06,14.19047619047619,11.0,9.000629859542094,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902725985.1 uncultured phage, LP_PHAGE_38_17",d1040d1df4f84bf1e5b73474ad0ecfdb,0.05384615384615385,21000,2,310000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6556417049481427,0.9100589100876808,0.7828503075179117,0.9100589100876808,False,298,5322,31460387
18000,1.777120638057394e-06,0.1005586592178771,1.777120638057394e-06,6.039340838369216e-07,1.0555555555555556,1.0,0.2290614236454256,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.1005586592178771,18000,3,292000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6523895518514929,0.9285814059399393,0.7904854788957161,0.9285814059399393,False,19,5341,31460387
17000,1.678391713720872e-06,0.03278688524590164,7.898313946921751e-07,1.0807241500239651e-06,4.25,1.5,4.710360920354193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.06967213114754098,8000,4,284000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6511877713514482,0.9176547683518037,0.784421269851626,0.9176547683518037,False,34,5375,31460387
8000,7.898313946921751e-07,0.11594202898550725,7.898313946921751e-07,5.594336776594643e-06,22.0,2.0,53.67261871755467,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_903232455.1 freshwater metagenome, UFOv-Jr-28jun17-C618",020dbd271f22bfff8f8c54255bee6edc,0.11594202898550725,8000,5,276000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,False,176,5551,31460387
6000,5.923735460191313e-07,0.0182370820668693,5.923735460191313e-07,2.86074039712226e-07,1.5,1.0,1.118033988749895,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003093515.1 Paramecium bursaria Chlorella virus CVB-1, ASM309351v1",5c55ee79ff27066da6e304fe997c43cf,0.0182370820668693,6000,6,270000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6296743302330537,0.8788237509138931,0.7542490405734734,0.8788237509138931,True,9,5560,31460387
6000,5.923735460191313e-07,0.1666666666666667,5.923735460191313e-07,6.48434490014379e-06,34.0,17.0,31.139471200819493,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902995725.1 freshwater metagenome, UFOv-RH-26jul17-C2870",73b7f57a266e0a5b7d14110566b36d2c,0.1666666666666667,6000,7,264000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,204,5764,31460387
5000,4.936446216826095e-07,0.017006802721088437,4.936446216826095e-07,2.86074039712226e-07,1.8,2.0,0.7483314773547883,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902729995.1 uncultured phage, ERM_PHAGE_38_12",d0d7e24876fbb189e47df5699fa83e5f,0.017006802721088437,5000,8,259000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.625981870018103,0.8768459735696911,0.7514139217938971,0.8768459735696911,True,9,5773,31460387
5000,4.936446216826095e-07,0.00017689096440953796,4.936446216826095e-07,8.264361147242086e-07,5.2,2.0,5.3814496188294845,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003185.1 uncultured marine virus, ASM200318v1",60084b9292a032224b971bc48c152244,0.00017689096440953796,5000,9,254000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.625981870018103,0.7567601363190354,0.6913710031685691,0.7567601363190354,True,26,5799,31460387
4000,3.9491569734608755e-07,0.1538461538469297,3.9491569734608755e-07,7.723999072230103e-06,60.75,56.0,45.855070602933324,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902986355.1 freshwater metagenome, UFOv-RE-20APR16-C735",b014e29b09b149bb57362eab097f543c,0.1538461538469297,4000,10,250000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,243,6042,31460387
4000,3.9491569734608755e-07,0.03669724770642202,3.9491569734608755e-07,1.2714401764987825e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_015161245.1 crAssphage cr124_1, ASM1516124v1",7d39f831f9d46fab7c845397b2f178fa,0.03669724770642202,4000,11,246000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6214921188226789,0.8988720048153126,0.7601820618189957,0.8988720048153126,True,4,6046,31460387
6000,5.923735460191313e-07,0.011799410029498525,3.9491569734608755e-07,5.72148079424452e-07,4.5,1.0,6.06217782649107,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002827565.1 Paramecium bursaria Chlorella virus CVA-1, ASM282756v1",ea0512f6f1e18d0edf6a3d3b3495734e,0.017699115044247787,4000,12,242000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6296743302330537,0.8779753202654941,0.7538248252492739,0.8779753202654941,True,18,6064,31460387
3000,2.9618677300956565e-07,0.057692307692307696,2.9618677300956565e-07,3.3057444588968343e-06,34.666666666666664,41.0,11.897712198383164,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902991725.1 freshwater metagenome, UFOv-RH-18aug17-C1241",324462738b02f9a3b1c39a764451ffd1,0.057692307692307696,3000,13,239000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,104,6168,31460387
3000,2.9618677300956565e-07,0.034482758620689655,2.9618677300956565e-07,1.958017871808125e-05,205.33333333333334,2.0,288.26415355056236,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004028855.1 Cyanobacteria phage AS-1, ASM402885v1",2d260a043c5abf8dd840c810b87847bc,0.034482758620689655,3000,14,236000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,616,6784,31460387
3000,2.9618677300956565e-07,0.06818181818181818,2.9618677300956565e-07,1.589300220623478e-07,1.6666666666666667,2.0,0.4714045207910317,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902991235.1 freshwater metagenome, UFOv-RH-15aug16-C2111",46d5eae2977a43b501e9ea9146af5145,0.06818181818181818,3000,15,233000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,5,6789,31460387
3000,2.9618677300956565e-07,0.03,2.9618677300956565e-07,4.4500406177457387e-07,4.666666666666667,4.0,2.494438257849294,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902988125.1 freshwater metagenome, UFOv-RE-26jul17-C170",f0474c2fb8494367ae06b020a3904cb5,0.03,3000,16,230000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,0.6157513091595949,0.8930481583098533,0.7543997337347241,0.8930481583098533,True,14,6803,31460387
3000,2.9618677300956565e-07,0.09090909090909131,2.9618677300956565e-07,7.310781014867998e-07,7.666666666666667,6.0,4.642796092394707,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902988635.1 freshwater metagenome, UFOv-RE-4nov15-C1227",15c39292338049bc04e2f19cedc9f4f6,0.09090909090909131,3000,17,227000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,23,6826,31460387
3000,2.9618677300956565e-07,0.06666666666666667,2.9618677300956565e-07,1.589300220623478e-06,16.666666666666668,4.0,19.344824171395878,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902984365.1 freshwater metagenome, UFOv-Jr-7aug17-C1705",edabf07b7f2399d051a0ce7c339ed916,0.06666666666666667,3000,18,224000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,50,6876,31460387
3000,2.9618677300956565e-07,0.07894736842105263,2.9618677300956565e-07,2.956098410359669e-06,31.0,6.0,38.94440481849308,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902996465.1 freshwater metagenome, UFOv-RH-9nov16-C2004",9daf440606da6a9d0336f345d605623d,0.07894736842105263,3000,19,221000,output_dir/fastp/MG2_2.fq.gz,MG2,4e22bb13,10128744000,31,DNA,1000,10128744,True,,,,,True,93,6969,31460387
