intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
32000,1.9956611831302268e-06,0.07655502392344497,1.9956611831302268e-06,8.738642129350473e-05,63.53125,4.5,158.53390496495535,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.07655502392344497,32000,0,142000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6548349228014212,0.9204477734356726,0.7876413481185469,0.9204477734356726,False,2033,2033,23264484
19000,1.1849238274835722e-06,0.036885245901639344,5.612797077553764e-07,6.877436009326491e-07,1.7777777777777777,1.0,1.0304020550550783,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.0778688524590164,9000,1,133000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6439152691589192,0.9209531573012981,0.7824342132301086,0.9209531573012981,False,16,2049,23264484
6000,3.741864718369176e-07,0.00012854847348687734,3.741864718369176e-07,9.456474512823925e-07,3.6666666666666665,2.5,2.924988129130708,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003225.1 uncultured marine virus, ASM200322v1",a701f42f5ceb5e38eaef576398ed12f2,0.00012854847348687734,6000,2,127000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6204121019623632,0.749007264374347,0.684709683168355,0.749007264374347,True,22,2071,23264484
4000,2.4945764789127835e-07,0.0449438202247191,2.4945764789127835e-07,1.7193590023316228e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_016918265.1 Phage FAKO05_000032F, ASM1691826v1",ef309f32d8ad5a952ec836ed5df6e495,0.0449438202247191,4000,3,123000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,,,,,True,4,2075,23264484
4000,2.4945764789127835e-07,0.0223463687150838,2.4945764789127835e-07,3.4387180046632455e-07,2.0,1.5,1.224744871391589,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.0223463687150838,4000,4,119000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6123502472287705,0.8846034149981679,0.7484768311134692,0.8846034149981679,True,8,2083,23264484
3000,1.870932359184588e-07,0.08571428571428577,1.870932359184588e-07,1.289519251748717e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_005891185.1 Bacteriophage sp., ASM589118v1",cc9dcf7af811f6fc41ff9ce39023c6e6,0.08571428571428577,3000,5,116000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,,,,,True,3,2086,23264484
4000,2.4945764789127835e-07,0.0001257387149503332,1.870932359184588e-07,4.771221231470253e-06,37.0,54.0,25.468935326524086,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003165.1 uncultured marine virus, ASM200316v1",ebbedbb39603c34982423f706f6a4527,0.00016765161993377762,3000,6,113000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6123502472287705,0.7554516981116678,0.6839009726702192,0.7554516981116678,True,111,2197,23264484
3000,1.870932359184588e-07,0.00010201999591920016,1.870932359184588e-07,2.0202468277396566e-06,15.666666666666666,5.0,17.98765008430939,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003145.1 uncultured marine virus, ASM200314v1",b7389bd607efa11f6cb82d2130f7f272,0.00010201999591920016,3000,7,110000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6066938823127646,0.7434434045374397,0.6750686434251021,0.7434434045374397,True,47,2244,23264484
5000,3.1182205986409796e-07,0.013157894736842105,1.870932359184588e-07,1.590407077156751e-06,12.333333333333334,9.0,10.077477638553983,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857745.1 uncultured human fecal virus, ASM185774v1",0fd2345f9f01f8c0fa5b9a2cf69b12c6,0.021929824561403508,3000,8,107000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6167739561886231,0.8840666444249428,0.7504203003067829,0.8840666444249428,True,37,2281,23264484
2000,1.2472882394563917e-07,0.045454545454545456,1.2472882394563917e-07,1.289519251748717e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003060145.1 Pseudomonas phage DO4, ASM306014v1",1e4df0ef11185c9c7ef882864377e216,0.045454545454545456,2000,9,105000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,,,,,True,3,2284,23264484
2000,1.2472882394563917e-07,0.022988505747126436,1.2472882394563917e-07,3.4387180046632455e-07,4.0,4.0,2.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004028855.1 Cyanobacteria phage AS-1, ASM402885v1",2d260a043c5abf8dd840c810b87847bc,0.022988505747126436,2000,10,103000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,,,,,True,8,2292,23264484
3000,1.870932359184588e-07,0.0003120611639881417,1.2472882394563917e-07,9.02663476224102e-07,10.5,10.5,5.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003125.1 uncultured marine virus, ASM200312v1",506eed10e7cf0e380b4c360e7b83ad19,0.00046809174598221254,2000,11,101000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,0.6066938823127646,0.7808926264465812,0.6937932543796729,0.7808926264465812,True,21,2313,23264484
2000,1.2472882394563917e-07,0.04878048780487805,1.2472882394563917e-07,8.596795011658114e-08,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000912255.1 Enterobacteria phage fiAA91-ss, ViralProj226726",6885acb5a19d1404747ff26a111dcf13,0.04878048780487805,2000,12,99000,output_dir/fastp/PK3_2.fq.gz,PK3,9b899657,16034786000,31,DNA,1000,16034786,True,,,,,True,2,2315,23264484
