intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
31000,3.2287015318522344e-06,0.07416267942583732,3.2287015318522344e-06,0.00013036771492624689,104.09677419354838,3.0,220.48602542780122,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.07416267942583732,31000,0,217000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6650769059913564,0.9195055779717896,0.792291241981573,0.9195055779717896,False,3227,3227,24753061
23000,2.395488233309722e-06,0.04918032786885246,1.249819947813768e-06,2.1815483749666354e-06,4.5,1.5,5.107184482014854,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.0942622950819672,12000,1,205000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6587037416554141,0.9266465845399748,0.7926751630976945,0.9266465845399748,False,54,3281,24753061
11000,1.145668285495954e-06,0.061452513966480445,1.145668285495954e-06,4.847885277703634e-07,1.0909090909090908,1.0,0.28747978728803447,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.061452513966480445,11000,2,194000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.643215851109782,0.9139462053217614,0.7785810282157717,0.9139462053217614,False,12,3293,24753061
6000,6.24909973906884e-07,0.00020403999183840033,6.24909973906884e-07,2.747134990698726e-06,11.333333333333334,3.5,13.498971154211056,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003145.1 uncultured marine virus, ASM200314v1",b7389bd607efa11f6cb82d2130f7f272,0.00020403999183840033,6000,3,188000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6307613575893277,0.7602537272023258,0.6955075423958268,0.7602537272023258,True,68,3361,24753061
5000,5.2075831158907e-07,0.014925373134328358,5.2075831158907e-07,2.019952199043181e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902730385.1 uncultured phage, GM_PHAGE_38_38",bedd8f3082358ca1946645595679cac0,0.014925373134328358,5000,4,183000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6270625229597424,0.8731610635873874,0.7501117932735649,0.8731610635873874,True,5,3366,24753061
5000,5.2075831158907e-07,0.038461538461538464,5.2075831158907e-07,2.3027455069092264e-06,11.4,1.0,12.753038853543888,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003628075.1 Escherichia virus P1, ASM362807v1",58c2c14256e48af3de5448b839960fcd,0.038461538461538464,5000,5,178000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6270625229597424,0.9002345951707265,0.7636485590652344,0.9002345951707265,True,57,3423,24753061
4000,4.1660664927125604e-07,0.042105263157894736,4.1660664927125604e-07,2.423942638851817e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021090625.1 UAG-readthrough crAss clade sp. strain=cr29_1, ASM2109062v1",a340f9b20ef25b3c511747ec066d38bf,0.042105263157894736,4000,6,174000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6225650209602313,0.9028669472781828,0.762715984119207,0.9028669472781828,True,6,3429,24753061
4000,4.1660664927125604e-07,0.029411764705882353,4.1660664927125604e-07,2.9087311666221804e-06,18.0,5.0,25.03996805109783,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009671265.1 Listeria phage WIL-3, ASM967126v1",c3b35f0ce3a24e2010f23c3e76e5c3a7,0.029411764705882353,4000,7,170000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6225650209602313,0.8924778662906526,0.7575214436254419,0.8924778662906526,True,72,3501,24753061
4000,4.1660664927125604e-07,0.09090909090909091,4.1660664927125604e-07,2.019952199043181e-07,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088855.1 uncultured human fecal virus, ASM1308885v1",e70ebd2c2d018b897db9d195a658f091,0.09090909090909091,4000,8,166000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,,,,,True,5,3506,24753061
3000,3.12454986953442e-07,0.002297090352220521,3.12454986953442e-07,8.887789675789996e-07,7.333333333333333,2.0,8.259674462242579,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002966255.1 Hokovirus HKV1, ASM296625v1",8586a60f9b2abceac01ff879afdb6665,0.002297090352220521,3000,9,163000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6168143007499781,0.8220092642715903,0.7194117825107842,0.8220092642715903,True,22,3528,24753061
3000,3.12454986953442e-07,0.1000000000000092,3.12454986953442e-07,1.2119713194259086e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013089395.1 uncultured human fecal virus, ASM1308939v1",4b26b2f48fc99a53ee485bf6b81164b9,0.1000000000000092,3000,10,160000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,,,,,True,3,3531,24753061
2000,2.0830332463562802e-07,0.021052631578947368,2.0830332463562802e-07,8.079808796172723e-08,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_015161375.1 CrAssphage sp. C0521BW15, ASM1516137v1",892237cb758f322b2fe70389d77a74eb,0.021052631578947368,2000,11,158000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6087991971204385,0.8829032375795025,0.7458512173499705,0.8829032375795025,True,2,3533,24753061
2000,2.0830332463562802e-07,8.382580996688881e-05,2.0830332463562802e-07,1.6159617592345447e-07,2.0,2.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003165.1 uncultured marine virus, ASM200316v1",ebbedbb39603c34982423f706f6a4527,8.382580996688881e-05,2000,12,156000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6087991971204385,0.738747555338536,0.6737733762294873,0.738747555338536,True,4,3537,24753061
2000,2.0830332463562802e-07,0.007662835249042145,2.0830332463562802e-07,3.2319235184690897e-06,40.0,40.0,39.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902730195.1 uncultured phage, FFC_PHAGE_44_113",113f83b7e3e50630b09e5833ae35509a,0.007662835249042145,2000,13,154000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,0.6087991971204385,0.8545834926555409,0.7316913448879897,0.8545834926555409,True,80,3617,24753061
2000,2.0830332463562802e-07,0.044444444444444446,2.0830332463562802e-07,1.5755627152536812e-06,19.5,19.5,17.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902984365.1 freshwater metagenome, UFOv-Jr-7aug17-C1705",edabf07b7f2399d051a0ce7c339ed916,0.044444444444444446,2000,14,152000,output_dir/fastp/P5S2_2.fq.gz,P5S2,176788d0,9601383000,31,DNA,1000,9601383,True,,,,,True,39,3656,24753061
