intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
38000,8.04145156665464e-06,0.09090909090909091,8.04145156665464e-06,0.002246839776357759,1514.3157894736842,15.0,3450.2888369195625,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.09090909090909091,38000,0,273000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,0.6849453947359018,0.9255644971545982,0.80525494594525,0.9255644971545982,False,57544,57544,25611083
28000,5.925280101745524e-06,0.5490196078431373,5.925280101745524e-06,1.8351430121092496e-06,1.6785714285714286,1.0,1.0019114385075383,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000897095.1 Pseudomonas phage vB_Pae-Kakheti25, ViralProj167052",4b62ff08860f30b0be346dd429f859f7,0.5490196078431373,28000,1,245000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,,,,,False,47,57591,25611083
22000,4.6555772228000545e-06,0.2391304347826087,4.6555772228000545e-06,1.4446870520860051e-06,1.6818181818181819,1.0,1.0611470481753413,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_015161205.1 crAssphage cr7_1, ASM1516120v1",13724afb55237b255285777d4bb52e47,0.2391304347826087,22000,2,223000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,,,,,False,37,57628,25611083
22000,4.6555772228000545e-06,0.05327868852459016,2.7510229043818506e-06,0.0005341827989078009,1052.3846153846155,1.0,2851.0801067574253,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.09016393442622951,13000,3,210000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,0.6729753333768298,0.9253187924251274,0.7991470629009786,0.9253187924251274,False,13681,71309,25611083
10000,2.116171464909116e-06,0.14084507042253522,2.116171464909116e-06,5.310201056316127e-06,13.6,3.5,17.78876049644831,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002955325.1 Erysipelothrix phage phi1605, ASM295532v1",6f0e1dd2a6f0b3531697911e11474e12,0.14084507042253522,10000,4,200000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,,,,,False,136,71445,25611083
8000,1.6929371719272927e-06,0.0446927374301676,1.6929371719272927e-06,3.5141036402092017e-07,1.125,1.0,0.33071891388307384,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.0446927374301676,8000,5,192000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,0.6513690572248602,0.9046055681490611,0.7779873126869606,0.9046055681490611,False,9,71454,25611083
21000,4.443960076309143e-06,0.08421052631578947,1.6929371719272927e-06,6.637751320395159e-07,2.125,2.0,0.7806247497997998,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021090625.1 UAG-readthrough crAss clade sp. strain=cr29_1, ASM2109062v1",a340f9b20ef25b3c511747ec066d38bf,0.22105263157894736,8000,6,184000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,0.6719661932299845,0.9524774437625443,0.8122218184962644,0.9524774437625443,False,17,71471,25611083
7000,1.481320025436381e-06,0.1590909090909091,1.481320025436381e-06,3.123647680185957e-07,1.1428571428571428,1.0,0.34992710611188266,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_013088855.1 uncultured human fecal virus, ASM1308885v1",e70ebd2c2d018b897db9d195a658f091,0.1590909090909091,7000,7,177000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,,,,,False,8,71479,25611083
6000,1.2697028789454694e-06,0.047619047619047616,1.2697028789454694e-06,4.060741984241744e-06,17.333333333333332,15.0,6.394442031083626,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003718875.1 Exiguobacterium phage vB_EalM-132, ASM371887v1",a1e31631a2a305b660b8e79da07be410,0.047619047619047616,6000,8,171000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,0.6453522701012613,0.9064581637879481,0.7759052169446047,0.9064581637879481,True,104,71583,25611083
5000,1.058085732454558e-06,0.13513513513513517,1.058085732454558e-06,1.952279800116223e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009656515.1 Prokaryotic dsDNA virus sp., ASM965651v1",af955f5a2f33c3d367edc58b730420d3,0.13513513513513517,5000,9,166000,output_dir/fastp/P4S3_2.fq.gz,P4S3,79fa558c,4725515000,31,DNA,1000,4725515,True,,,,,True,5,71588,25611083
