intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
20000,1.0096492175723389e-05,0.04784688995215311,1.0096492175723389e-05,0.00020365051545704748,38.2,5.5,65.1234212860473,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.04784688995215311,20000,0,92000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,0.6899922457643329,0.9065977480015615,0.7982949968829471,0.9065977480015615,False,764,764,3751525
4000,2.0192984351446777e-06,0.0001360266612256002,2.0192984351446777e-06,3.7318157282705032e-06,3.5,1.5,3.774917217635375,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003145.1 uncultured marine virus, ASM200314v1",b7389bd607efa11f6cb82d2130f7f272,0.0001360266612256002,4000,1,88000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,0.6550836959126862,0.7503747208289954,0.7027292083708407,0.7503747208289954,True,14,778,3751525
4000,2.0192984351446777e-06,0.0223463687150838,2.0192984351446777e-06,1.3327913315251797e-06,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.0223463687150838,4000,2,84000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,0.6550836959126862,0.8846034149981679,0.769843555455427,0.8846034149981679,True,5,783,3751525
10000,5.0482460878616945e-06,0.01639344262295082,2.0192984351446777e-06,1.3327913315251797e-06,1.25,1.0,0.4330127018922193,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.040983606557377046,4000,3,80000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,0.6747355072932817,0.902080904130471,0.7884082057118764,0.902080904130471,False,5,788,3751525
2000,1.0096492175723388e-06,0.03773584905660377,1.0096492175723388e-06,5.33116532610072e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002605485.1 Pseudomonas phage ZC01, ASM260548v1",346862a6fd687c83fa2660b60f4affaf,0.03773584905660377,2000,4,78000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,,,,,True,2,790,3751525
2000,1.0096492175723388e-06,0.044444444444444446,1.0096492175723388e-06,1.066233065220144e-06,2.0,2.0,1.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902984365.1 freshwater metagenome, UFOv-Jr-7aug17-C1705",edabf07b7f2399d051a0ce7c339ed916,0.044444444444444446,2000,5,76000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,,,,,True,4,794,3751525
2000,1.0096492175723388e-06,0.015384615384615385,1.0096492175723388e-06,5.33116532610072e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003628075.1 Escherichia virus P1, ASM362807v1",58c2c14256e48af3de5448b839960fcd,0.015384615384615385,2000,6,74000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,0.6405988365732624,0.8740150761571938,0.7573069563652282,0.8740150761571938,True,2,796,3751525
2000,1.0096492175723388e-06,0.014705882352941176,1.0096492175723388e-06,3.118731715768921e-05,58.5,58.5,44.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009671265.1 Listeria phage WIL-3, ASM967126v1",c3b35f0ce3a24e2010f23c3e76e5c3a7,0.014705882352941176,2000,7,72000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,0.6405988365732624,0.8727438743787362,0.7566713554759994,0.8727438743787362,True,117,913,3751525
3000,1.5144738263585082e-06,7.075638576381519e-05,1.0096492175723388e-06,1.066233065220144e-06,2.0,2.0,1.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003185.1 uncultured marine virus, ASM200318v1",60084b9292a032224b971bc48c152244,0.00010613457864572278,2000,8,70000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,0.6490325961517617,0.7443922371821468,0.6967124166669543,0.7443922371821468,True,4,917,3751525
1000,5.048246087861694e-07,0.022727272727272728,5.048246087861694e-07,2.66558266305036e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_022544525.1 Escherichia phage 434, ASM2254452v1",a5840883c58e5e683d4443adccf46516,0.022727272727272728,1000,9,69000,output_dir/fastp/P3S1_2.fq.gz,P3S1,b596e548,1980886000,31,DNA,1000,1980886,True,,,,,True,1,918,3751525
