intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
34000,6.453645740403998e-06,0.08133971291866028,6.453645740403998e-06,0.0004280330931030259,309.97058823529414,30.5,539.9522574370985,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.08133971291866028,34000,0,158000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,0.6801024804180256,0.9222495927153701,0.8011760365666978,0.9222495927153701,False,10539,10539,24621928
20000,3.796262200237646e-06,0.040983606557377046,1.898131100118823e-06,6.819124806148406e-05,167.9,1.0,399.12290087139826,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.08196721311475409,10000,1,148000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,0.6685602054232083,0.9224782484013512,0.7955192269122797,0.9224782484013512,False,1679,12218,24621928
10000,1.898131100118823e-06,0.14084507042253522,1.898131100118823e-06,2.030710186464683e-06,5.0,2.5,5.966573556070519,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002955325.1 Erysipelothrix phage phi1605, ASM295532v1",6f0e1dd2a6f0b3531697911e11474e12,0.14084507042253522,10000,2,138000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,,,,,False,50,12268,24621928
6000,1.1388786600712938e-06,0.005029337803855826,1.1388786600712938e-06,4.061420372929366e-07,1.6666666666666667,1.0,1.4907119849998596,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004151645.2 Megavirus baoshan, ASM415164v1",8b7c349ef0bd26499b17460dedec0cd4,0.005029337803855826,6000,3,132000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,0.6430925319911655,0.8430536001203451,0.7430730660557553,0.8430536001203451,True,10,12278,24621928
6000,1.1388786600712938e-06,0.0335195530726257,1.1388786600712938e-06,2.43685222375762e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.0335195530726257,6000,4,126000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,0.6430925319911655,0.8962495999402487,0.7696710659657071,0.8962495999402487,True,6,12284,24621928
5000,9.490655500594115e-07,0.05747126436781609,9.490655500594115e-07,3.0460652796970246e-06,15.0,4.0,23.562682360037027,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_004028855.1 Cyanobacteria phage AS-1, ASM402885v1",2d260a043c5abf8dd840c810b87847bc,0.05747126436781609,5000,5,121000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,,,,,True,75,12359,24621928
6000,1.1388786600712938e-06,0.0007801529099703542,9.490655500594115e-07,1.4214971305252782e-06,7.0,2.0,9.186947262284681,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003125.1 uncultured marine virus, ASM200312v1",506eed10e7cf0e380b4c360e7b83ad19,0.0009361834919644251,5000,6,116000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,0.6430925319911655,0.7985497297809834,0.7208211308860744,0.7985497297809834,True,35,12394,24621928
5000,9.490655500594115e-07,0.15625000000000194,9.490655500594115e-07,1.0965835006909289e-06,5.4,4.0,3.8262252939417984,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009656835.1 Prokaryotic dsDNA virus sp., ASM965683v1",6b78a5cbf58d0a149ba03c578ea74ffc,0.15625000000000194,5000,7,111000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,,,,,True,27,12421,24621928
4000,7.592524400475292e-07,0.00016765161993377762,7.592524400475292e-07,2.2743954088404448e-06,14.0,16.5,6.519202405202649,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003165.1 uncultured marine virus, ASM200316v1",ebbedbb39603c34982423f706f6a4527,0.00016765161993377762,4000,8,107000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,0.6347359597115912,0.7554516981116678,0.6950938289116295,0.7554516981116678,True,56,12477,24621928
4000,7.592524400475292e-07,0.10810810810810813,7.592524400475292e-07,2.43685222375762e-07,1.5,1.5,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009656515.1 Prokaryotic dsDNA virus sp., ASM965651v1",af955f5a2f33c3d367edc58b730420d3,0.10810810810810813,4000,9,103000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,,,,,True,6,12483,24621928
4000,7.592524400475292e-07,0.029411764705882353,7.592524400475292e-07,2.9445297703737903e-05,181.25,143.0,176.0175772472738,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_009671265.1 Listeria phage WIL-3, ASM967126v1",c3b35f0ce3a24e2010f23c3e76e5c3a7,0.029411764705882353,4000,10,99000,output_dir/fastp/P4S2_2.fq.gz,P4S2,e1f90dc6,5268340000,31,DNA,1000,5268340,True,0.6347359597115912,0.8924778662906526,0.7636069130011219,0.8924778662906526,True,725,13208,24621928
