intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
40000,2.7925226854071e-06,0.09569377990430622,2.7925226854071e-06,0.0001705023328829276,224.425,16.0,549.5972565206272,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857805.1 uncultured human fecal virus, ASM185780v1",6d148185545481a0af8705f33ddaae4d,0.09569377990430622,40000,0,862000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6619704505182151,0.9270972245967537,0.7945338375574844,0.9270972245967537,False,8977,8977,52650306
32000,2.2340181483256802e-06,0.4444444444444444,2.2340181483256802e-06,7.331391388304562e-06,12.0625,11.0,7.672750077384249,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000881335.1 Sulfitobacter phage EE36phi1 strain=EE36P1, ViralProj38079",c58f9dfe31ee12c2228017334481ab9d,0.4444444444444444,32000,1,830000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,,,,,False,386,9363,52650306
25000,1.7453266783794376e-06,0.49019607843137253,1.7453266783794376e-06,1.8993241938612855e-06,4.0,4.0,2.3323807579381204,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_000897095.1 Pseudomonas phage vB_Pae-Kakheti25, ViralProj167052",4b62ff08860f30b0be346dd429f859f7,0.49019607843137253,25000,2,805000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,,,,,False,100,9463,52650306
21000,1.4660744098387276e-06,0.11731843575418995,1.4660744098387276e-06,5.128175323425471e-07,1.2857142857142858,1.0,0.8806305718527109,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002956635.1 Campylobacter phage A11a, ASM295663v1",4d6e8acadae4735629d80bae0a69ee36,0.11731843575418995,21000,3,784000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6483529396646532,0.9332103716955196,0.7907816556800864,0.9332103716955196,False,27,9490,52650306
19000,1.3264482755683727e-06,0.05555555555555555,1.3264482755683727e-06,2.8109998069147026e-06,7.7894736842105265,7.0,6.074787822748441,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_902725225.1 uncultured phage, BML_PHAGE_CIR_31_13",8bdc993daaeaf432e65ca8baa3b65c40,0.05555555555555555,19000,4,765000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6462631083896769,0.9109768454804739,0.7786199769350755,0.9109768454804739,False,148,9638,52650306
18000,1.256635208433195e-06,0.20224719101123595,1.256635208433195e-06,3.9885808071086995e-07,1.1666666666666667,1.0,0.5,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_016918265.1 Phage FAKO05_000032F, ASM1691826v1",ef309f32d8ad5a952ec836ed5df6e495,0.20224719101123595,18000,5,747000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,,,,,False,21,9659,52650306
17000,1.1868221412980175e-06,0.3469387755102041,1.1868221412980175e-06,5.887905000969984e-07,1.8235294117647058,1.0,1.886025828456635,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002607975.1 Aeromonas phage phiARM81mr, ASM260797v1",67901bbdf234461e05f0aa2dc11d1745,0.3469387755102041,17000,6,730000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,,,,,False,31,9690,52650306
16000,1.1170090741628401e-06,0.12307692307692308,1.1170090741628401e-06,1.4434863873345768e-06,4.75,3.0,5.09288719686584,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_003628075.1 Escherichia virus P1, ASM362807v1",58c2c14256e48af3de5448b839960fcd,0.12307692307692308,16000,7,714000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6426904240597034,0.9346539786875482,0.7886722013736258,0.9346539786875482,False,76,9766,52650306
15000,1.0471960070276625e-06,0.25862068965517243,1.0471960070276625e-06,3.798648387722571e-07,1.3333333333333333,1.0,0.5962847939999438,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_012360715.1 Aeromonas phage PS, ASM1236071v1",17e1722ed48c63b93e97eeae1a300bf9,0.25862068965517243,15000,8,699000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,,,,,False,20,9786,52650306
21000,1.4660744098387276e-06,0.04918032786885246,8.377568056221301e-07,2.1462363390632527e-06,9.416666666666666,1.0,21.34813939329504,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_001857825.1 uncultured human fecal virus, ASM185782v1",34484b9f9af03ab9bc48c34e2c55e8c8,0.0860655737704918,12000,9,687000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6483529396646532,0.9239312581489731,0.7861420989068132,0.9239312581489731,False,113,9899,52650306
11000,7.679437384869526e-07,0.1864406779661017,7.679437384869526e-07,2.8489862907919284e-07,1.3636363636363635,1.0,0.642824346533225,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002610145.1 Xanthomonas phage Xoo-sp2, ASM261014v1",a7bb89f40b82063912ca88cde7fd7f4d,0.1864406779661017,11000,10,676000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,,,,,False,15,9914,52650306
11000,7.679437384869526e-07,0.0004610419548178884,7.679437384869526e-07,2.5982754972022385e-05,124.36363636363636,1.0,245.7142733587762,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_002003165.1 uncultured marine virus, ASM200316v1",ebbedbb39603c34982423f706f6a4527,0.0004610419548178884,11000,11,665000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6349690561615987,0.7805104537093265,0.7077397549354626,0.7805104537093265,False,1368,11282,52650306
11000,7.679437384869526e-07,0.09166666666666666,7.679437384869526e-07,3.9885808071086995e-07,1.9090909090909092,1.0,1.1642044068059723,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_022401875.1 Aeromonas phage phiA047, ASM2240187v1",374b5cc5c67da4448618630f48b3dd81,0.09166666666666666,11000,12,654000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6349690561615987,0.9258123070084965,0.7803906815850477,0.9258123070084965,False,21,11303,52650306
11000,7.679437384869526e-07,0.08620689655172414,6.98130671351775e-07,2.2791890326335425e-07,1.2,1.0,0.4,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_008215005.1 Aeromonas phage 2_L372X, ASM821500v1",dbea1fdc8f571e2b46748004cfbead8c,0.09482758620689655,10000,13,644000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,0.6349690561615987,0.9268253277222153,0.780897191941907,0.9268253277222153,False,12,11315,52650306
8000,5.585045370814201e-07,0.16666666666666666,5.585045370814201e-07,1.5194593550890283e-07,1.0,1.0,0.0,/ceph/db/sourmash/genbank-2022.03-viral-k31.zip,"GCA_021351835.1 Stenotrophomonas phage vB_SM_ytsc_ply2008005c, ASM2135183v1",e7e5c20328663cb0afdfd413a0ef7f12,0.16666666666666666,8000,14,636000,output_dir/fastp/fP3R_2.fq.gz,fP3R,5c4fa7a2,14323966000,31,DNA,1000,14323966,True,,,,,False,8,11323,52650306
